segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5859978,5861243,CHI,CHI,C,0,NA,NA,xxx,0
5864184,5864501,CHI,CHI,N,NA,NA,NA,xxx,0
5864928,5865393,CHI,CHI,C,0,NA,NA,xxx,0
5873697,5874521,OCHI,OCH,NA,NA,NA,NA,xxx,1
5907989,5908591,CHI,CHI,N,NA,NA,NA,xxx,0
5916738,5917161,CHI,CHI,C,0,NA,NA,xxx,0
5917554,5918040,CHI,CHI,N,NA,NA,NA,xxx,0
5918443,5918695,CHI,CHI,N,NA,NA,NA,xxx,0
5919458,5920007,CHI,CHI,C,0,NA,NA,xxx,0
5920425,5920570,CHI,CHI,C,0,NA,NA,xxx,0
5921663,5922531,CHI,CHI,C,0,NA,NA,xxx,0
5925110,5926006,CHI,CHI,N,NA,NA,NA,xxx,0
5929958,5931295,CHI,CHI,N,NA,NA,NA,xxx,0
5932333,5933541,CHI,CHI,N,NA,NA,NA,xxx,0
5934221,5934853,CHI,CHI,N,NA,NA,NA,xxx,0
5935349,5936329,CHI,CHI,N,NA,NA,NA,xxx,0
