segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
6620242,6620381,CHI,CHI,N,NA,NA,NA,xxx,0
6621082,6621953,FA1,FEM,NA,NA,NA,NA,xxx,2
6623762,6624041,CHI,CHI,N,NA,NA,NA,xxx,0
6631726,6632464,MA1,MAL,NA,NA,NA,NA,xxx,2
6633190,6634339,MA1,MAL,NA,NA,NA,NA,xxx,4
6635536,6636727,MA1,MAL,NA,NA,NA,NA,xxx,3
6638118,6640747,MA1,MAL,NA,NA,NA,NA,xxx,7
6641422,6642396,MA1,MAL,NA,NA,NA,NA,xxx,2
6644112,6644716,MA1,MAL,NA,NA,NA,NA,xxx,1
6645494,6645659,CHI,CHI,N,NA,NA,NA,xxx,0
6646038,6647481,MA1,MAL,NA,NA,NA,NA,xxx,4
6647969,6650696,MA1,MAL,NA,NA,NA,NA,xxx,4
6651587,6652185,MA1,MAL,NA,NA,NA,NA,xxx,2
6653273,6653938,CHI,CHI,C,0,NA,NA,xxx,0
6653701,6656072,MA1,MAL,NA,NA,NA,NA,xxx,6
6657360,6658082,MA1,MAL,NA,NA,NA,NA,xxx,1
6660263,6660778,CHI,CHI,N,NA,NA,NA,xxx,0
6661049,6662028,MA1,MAL,NA,NA,NA,NA,xxx,1
6662860,6664309,MA1,MAL,NA,NA,NA,NA,xxx,4
6664865,6666592,MA1,MAL,NA,NA,NA,NA,xxx,4
6669608,6669985,CHI,CHI,N,NA,NA,NA,xxx,0
6670118,6670819,MA1,MAL,NA,NA,NA,NA,xxx,2
6671175,6671727,MA1,MAL,NA,NA,NA,NA,xxx,1
6672087,6674154,MA1,MAL,NA,NA,NA,NA,xxx,8
6674819,6676004,MA1,MAL,NA,NA,NA,NA,xxx,4
6681103,6682428,MA1,MAL,NA,NA,NA,NA,xxx,5
6685412,6686499,MA1,MAL,NA,NA,NA,NA,xxx,3
6692923,6694387,MA1,MAL,NA,NA,NA,NA,xxx,6
6694999,6696432,MA1,MAL,NA,NA,NA,NA,xxx,5
6698041,6698175,CHI,CHI,N,NA,NA,NA,xxx,0
6699107,6699695,MA1,MAL,NA,NA,NA,NA,xxx,1
6707453,6708984,MA1,MAL,NA,NA,NA,NA,xxx,3
6710463,6711133,MA1,MAL,NA,NA,NA,NA,xxx,3
6714923,6715871,MA1,MAL,NA,NA,NA,NA,xxx,2
6724727,6726222,MA1,MAL,NA,NA,NA,NA,xxx,6
