segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
3902077,3904242,CHI,CHI,N,NA,NA,NA,xxx,0
3905525,3907010,FA1,FEM,NA,NA,NA,NA,xxx,4
3907097,3908133,FA1,FEM,NA,NA,NA,NA,xxx,4
3910289,3911227,OCHI,OCH,NA,NA,NA,NA,xxx,3
3911206,3912732,CHI,CHI,N,NA,NA,NA,xxx,0
3911394,3911683,FA1,FEM,NA,NA,NA,NA,xxx,1
3913705,3915896,CHI,CHI,N,NA,NA,NA,xxx,0
3917299,3918789,CHI,CHI,C,0,NA,NA,xxx,0
3922190,3923015,FA1,FEM,NA,NA,NA,NA,xxx,4
3934932,3936144,FA1,FEM,NA,NA,NA,NA,xxx,4
3937675,3940221,FA1,FEM,NA,NA,NA,NA,xxx,9
3940334,3941262,FA1,FEM,NA,NA,NA,NA,xxx,2
3941546,3942814,FA1,FEM,NA,NA,NA,NA,xxx,7
3945561,3948175,FA1,FEM,NA,NA,NA,NA,xxx,15
3948778,3950025,CHI,CHI,N,NA,NA,NA,xxx,0
3950917,3953907,CHI,CHI,N,NA,NA,NA,xxx,0
3955288,3955484,CHI,CHI,N,NA,NA,NA,xxx,0
3955930,3957512,CHI,CHI,N,NA,NA,NA,xxx,0
3958999,3961298,CHI,CHI,N,NA,NA,NA,xxx,0
3964175,3965963,CHI,CHI,N,NA,NA,NA,xxx,0
3967144,3967329,CHI,CHI,N,NA,NA,NA,xxx,0
3968525,3969979,CHI,CHI,N,NA,NA,NA,xxx,0
3971175,3973221,CHI,CHI,N,NA,NA,NA,xxx,0
3973861,3975088,CHI,CHI,N,NA,NA,NA,xxx,0
3975819,3977242,CHI,CHI,N,NA,NA,NA,xxx,0
3978144,3979623,CHI,CHI,N,NA,NA,NA,xxx,0
3980134,3981433,CHI,CHI,N,NA,NA,NA,xxx,0
3982356,3985670,CHI,CHI,N,NA,NA,NA,xxx,0
3985990,3987046,CHI,CHI,N,NA,NA,NA,xxx,0
3991979,3993660,CHI,CHI,N,NA,NA,NA,xxx,0
3994845,3996737,CHI,CHI,N,NA,NA,NA,xxx,0
3999262,3999695,FA1,FEM,NA,NA,NA,NA,xxx,1
3999953,4001272,CHI,CHI,N,NA,NA,NA,xxx,0
4005005,4007268,MA1,MAL,NA,NA,NA,NA,xxx,4
4007608,4009427,MA1,MAL,NA,NA,NA,NA,xxx,4
4011061,4013551,CHI,CHI,N,NA,NA,NA,xxx,0
4014767,4016736,CHI,CHI,C,0,NA,NA,xxx,0
