segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5822737,5823881,MA1,MAL,NA,NA,NA,NA,xxx,4
5825305,5825356,CHI,CHI,N,NA,NA,NA,xxx,0
5825950,5827325,CHI,CHI,N,NA,NA,NA,xxx,0
5827467,5830276,CHI,CHI,C,0,NA,NA,xxx,0
5830740,5833048,CHI,CHI,C,0,NA,NA,xxx,0
5834242,5835332,CHI,CHI,N,NA,NA,NA,xxx,0
5836058,5836598,FA1,FEM,NA,NA,NA,NA,xxx,2
5836705,5839615,OCHI,OCH,NA,NA,NA,NA,xxx,5
5840114,5841439,CHI,CHI,C,0,NA,NA,xxx,0
5841861,5842394,FA1,FEM,NA,NA,NA,NA,xxx,2
5842342,5842623,OCHI,OCH,NA,NA,NA,NA,xxx,1
5842626,5842916,CHI,CHI,N,NA,NA,NA,xxx,0
5843917,5844097,CHI,CHI,N,NA,NA,NA,xxx,0
5844217,5846273,CHI,CHI,C,0,NA,NA,xxx,0
5846785,5848484,CHI,CHI,C,0,NA,NA,xxx,0
5848902,5849847,FA1,FEM,NA,NA,NA,NA,xxx,4
5849574,5851097,CHI,CHI,N,NA,NA,NA,xxx,0
5855864,5856470,CHI,CHI,C,0,NA,NA,xxx,0
5856639,5857508,CHI,CHI,N,NA,NA,NA,xxx,0
5857909,5860543,FA1,FEM,NA,NA,NA,NA,xxx,11
5858944,5859079,CHI,CHI,N,NA,NA,NA,xxx,0
5860615,5862477,CHI,CHI,N,NA,NA,NA,xxx,0
5862560,5862889,CHI,CHI,N,NA,NA,NA,xxx,0
5863089,5863826,FA1,FEM,NA,NA,NA,NA,xxx,1
5864612,5866840,FA1,FEM,NA,NA,NA,NA,xxx,8
5866993,5867854,CHI,CHI,C,0,NA,NA,xxx,0
5868008,5868083,CHI,CHI,N,NA,NA,NA,xxx,0
5868466,5870095,FA1,FEM,NA,NA,NA,NA,xxx,7
5879175,5880008,FA1,FEM,NA,NA,NA,NA,xxx,2
5882688,5883685,FA1,FEM,NA,NA,NA,NA,xxx,6
5884668,5886731,FA1,FEM,NA,NA,NA,NA,xxx,11
5886731,5887308,FA1,FEM,NA,NA,NA,NA,xxx,3
5887340,5888193,OCHI,OCH,NA,NA,NA,NA,xxx,2
5888994,5890582,FA1,FEM,NA,NA,NA,NA,xxx,6
5890711,5891198,CHI,CHI,N,NA,NA,NA,xxx,0
5892209,5893878,OCHI,OCH,NA,NA,NA,NA,xxx,3
5893959,5896553,FA1,FEM,NA,NA,NA,NA,xxx,10
5900207,5900357,CHI,CHI,N,NA,NA,NA,xxx,0
5901532,5902019,CHI,CHI,N,NA,NA,NA,xxx,0
5904838,5905567,CHI,CHI,C,0,NA,NA,xxx,0
5908694,5911624,OCHI,OCH,NA,NA,NA,NA,xxx,9
5909688,5909809,CHI,CHI,N,NA,NA,NA,xxx,0
5912270,5912489,CHI,CHI,N,NA,NA,NA,xxx,0
5913204,5913406,CHI,CHI,N,NA,NA,NA,xxx,0
5917380,5918316,OCHI,OCH,NA,NA,NA,NA,xxx,2
