segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
2219742,2220593,OCHI,OCH,NA,NA,NA,NA,xxx,1
2222046,2224061,OCHI,OCH,NA,NA,NA,NA,xxx,4
2228180,2230670,OCHI,OCH,NA,NA,NA,NA,xxx,4
2260214,2260773,CHI,CHI,C,0,NA,NA,xxx,0
2262259,2264099,CHI,CHI,C,0,NA,NA,xxx,0
2264845,2265914,CHI,CHI,N,NA,NA,NA,xxx,0
2266973,2267941,CHI,CHI,C,0,NA,NA,xxx,0
2269422,2270489,CHI,CHI,N,NA,NA,NA,xxx,0
2271244,2272002,CHI,CHI,C,0,NA,NA,xxx,0
2272915,2274128,CHI,CHI,C,0,NA,NA,xxx,0
2275300,2276699,CHI,CHI,C,0,NA,NA,xxx,0
2277792,2278594,CHI,CHI,N,NA,NA,NA,xxx,0
2279475,2279971,CHI,CHI,N,NA,NA,NA,xxx,0
2297577,2298128,CHI,CHI,C,0,NA,NA,xxx,0
2304959,2305402,CHI,CHI,C,0,NA,NA,xxx,0
