segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
2117118,2118200,OCHI,OCH,NA,NA,NA,NA,xxx,4
2125088,2127124,OCHI,OCH,NA,NA,NA,NA,xxx,4
2127252,2128082,FA1,FEM,NA,NA,NA,NA,xxx,1
2128453,2130103,FA1,FEM,NA,NA,NA,NA,xxx,4
2132118,2134571,OCHI,OCH,NA,NA,NA,NA,xxx,5
2136602,2138334,FA1,FEM,NA,NA,NA,NA,xxx,11
2138814,2140613,OCHI,OCH,NA,NA,NA,NA,xxx,5
2140149,2140762,FA1,FEM,NA,NA,NA,NA,xxx,2
2141958,2145030,OCHI,OCH,NA,NA,NA,NA,xxx,8
2145046,2145814,FA1,FEM,NA,NA,NA,NA,xxx,3
2147195,2150675,OCHI,OCH,NA,NA,NA,NA,xxx,9
2153531,2154402,FA1,FEM,NA,NA,NA,NA,xxx,4
2157902,2162665,OCHI,OCH,NA,NA,NA,NA,xxx,6
2176812,2177846,FA1,FEM,NA,NA,NA,NA,xxx,4
2179681,2181335,FA1,FEM,NA,NA,NA,NA,xxx,3
2181074,2184511,OCHI,OCH,NA,NA,NA,NA,xxx,7
2184903,2186704,FA1,FEM,NA,NA,NA,NA,xxx,9
2187647,2188102,FA1,FEM,NA,NA,NA,NA,xxx,2
2189033,2190943,FA1,FEM,NA,NA,NA,NA,xxx,10
