segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
9384002,9384628,FA1,FEM,NA,NA,NA,NA,xxx,1
9398809,9399118,MA1,MAL,NA,NA,NA,NA,xxx,1
9411901,9412803,MA1,MAL,NA,NA,NA,NA,xxx,2
9436824,9437134,MA1,MAL,NA,NA,NA,NA,xxx,1
9437288,9438040,FA1,FEM,NA,NA,NA,NA,xxx,1
9438293,9439701,MA1,MAL,NA,NA,NA,NA,xxx,5
9439773,9440190,FA1,FEM,NA,NA,NA,NA,xxx,2
9440226,9441576,MA1,MAL,NA,NA,NA,NA,xxx,4
9446762,9448010,MA1,MAL,NA,NA,NA,NA,xxx,5
9447995,9448985,OCHI,OCH,NA,NA,NA,NA,xxx,2
9448958,9449526,MA1,MAL,NA,NA,NA,NA,xxx,1
9451056,9452232,MA1,MAL,NA,NA,NA,NA,xxx,2
9454639,9457577,OCHI,OCH,NA,NA,NA,NA,xxx,6
9458710,9460571,MA1,MAL,NA,NA,NA,NA,xxx,7
9461077,9461577,OCHI,OCH,NA,NA,NA,NA,xxx,1
9462974,9463376,MA1,MAL,NA,NA,NA,NA,xxx,1
9473747,9474459,FA1,FEM,NA,NA,NA,NA,xxx,3
9479185,9482762,FA1,FEM,NA,NA,NA,NA,xxx,14
9484974,9485794,FA1,FEM,NA,NA,NA,NA,xxx,6
9487082,9488427,MA1,MAL,NA,NA,NA,NA,xxx,8
9499061,9499623,FA1,FEM,NA,NA,NA,NA,xxx,1
9500195,9500716,FA1,FEM,NA,NA,NA,NA,xxx,1
9500819,9501706,MA1,MAL,NA,NA,NA,NA,xxx,5
9502067,9504000,FA1,FEM,NA,NA,NA,NA,xxx,7
