segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5911000,5911680,FA1,FEM,NA,NA,NA,NA,xxx,2
5912050,5912830,CHI,CHI,N,NA,NA,NA,xxx,0
5913540,5918020,FA1,FEM,NA,NA,NA,NA,xxx,13
5919760,5920320,CHI,CHI,N,NA,NA,NA,xxx,0
5920265,5920592,FA1,FEM,NA,NA,NA,NA,xxx,1
5924917,5925504,CHI,CHI,N,NA,NA,NA,xxx,0
5931153,5931413,CHI,CHI,N,NA,NA,NA,xxx,0
5932567,5933027,FA1,FEM,NA,NA,NA,NA,xxx,1
5933747,5936354,FA1,FEM,NA,NA,NA,NA,xxx,11
5936734,5937467,FA1,FEM,NA,NA,NA,NA,xxx,3
5938237,5938564,FA1,FEM,NA,NA,NA,NA,xxx,1
5941020,5941272,FA1,FEM,NA,NA,NA,NA,xxx,1
5942273,5945089,FA1,FEM,NA,NA,NA,NA,xxx,11
5945315,5946584,FA1,FEM,NA,NA,NA,NA,xxx,2
5946825,5951767,FA1,FEM,NA,NA,NA,NA,xxx,24
5952152,5955341,FA1,FEM,NA,NA,NA,NA,xxx,13
5957130,5957483,FA1,FEM,NA,NA,NA,NA,xxx,1
5959099,5960146,FA1,FEM,NA,NA,NA,NA,xxx,3
5960368,5960868,FA1,FEM,NA,NA,NA,NA,xxx,3
5962388,5963188,FA1,FEM,NA,NA,NA,NA,xxx,3
5963318,5971538,FA1,FEM,NA,NA,NA,NA,xxx,41
5971648,5974648,FA1,FEM,NA,NA,NA,NA,xxx,7
5975338,5976628,FA1,FEM,NA,NA,NA,NA,xxx,1
5975538,5976638,CHI,CHI,N,NA,NA,NA,xxx,0
5976818,5981518,FA1,FEM,NA,NA,NA,NA,xxx,18
5977303,5978433,CHI,CHI,N,NA,NA,NA,xxx,0
5981368,5981848,CHI,CHI,N,NA,NA,NA,xxx,0
5981863,5983788,FA1,FEM,NA,NA,NA,NA,xxx,10
5983220,5985310,CHI,CHI,N,NA,NA,NA,xxx,0
5984610,5988180,FA1,FEM,NA,NA,NA,NA,xxx,10
5988473,5990413,FA1,FEM,NA,NA,NA,NA,xxx,7
5989838,5991298,CHI,CHI,N,NA,NA,NA,xxx,0
5990623,5991333,FA1,FEM,NA,NA,NA,NA,xxx,3
5993068,5995308,FA1,FEM,NA,NA,NA,NA,xxx,7
5995528,5995988,FA1,FEM,NA,NA,NA,NA,xxx,1
5996133,5998133,FA1,FEM,NA,NA,NA,NA,xxx,6
5998548,6002018,FA1,FEM,NA,NA,NA,NA,xxx,14
6002728,6003158,CHI,CHI,N,NA,NA,NA,xxx,0
6003128,6003368,FA1,FEM,NA,NA,NA,NA,xxx,1
6005578,6005958,FA1,FEM,NA,NA,NA,NA,xxx,1
6006118,6013478,FA1,FEM,NA,NA,NA,NA,xxx,31
6007033,6007743,CHI,CHI,N,NA,NA,NA,xxx,0
6010678,6012028,CHI,CHI,N,NA,NA,NA,xxx,0
6013788,6017198,FA1,FEM,NA,NA,NA,NA,xxx,19
6018148,6019408,FA1,FEM,NA,NA,NA,NA,xxx,5
6021948,6023368,FA1,FEM,NA,NA,NA,NA,xxx,6
6024193,6025253,FA1,FEM,NA,NA,NA,NA,xxx,4
6025868,6026938,FA1,FEM,NA,NA,NA,NA,xxx,6
6027198,6028298,CHI,CHI,N,NA,NA,NA,xxx,0
6028293,6031000,FA1,FEM,NA,NA,NA,NA,xxx,9
