segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
48959374,48959868,CHI,CHI,C,0,NA,NA,xxx,0
48961521,48962005,CHI,CHI,C,0,NA,NA,xxx,0
48963493,48963693,CHI,CHI,N,NA,NA,NA,xxx,0
48965524,48965758,FA1,FEM,NA,NA,NA,NA,xxx,1
48998779,48999286,CHI,CHI,N,NA,NA,NA,xxx,0
49003661,49003903,CHI,CHI,N,NA,NA,NA,xxx,0
49005085,49007287,CHI,CHI,N,NA,NA,NA,xxx,0
49007936,49008885,FA1,FEM,NA,NA,NA,NA,xxx,1
49010712,49010816,CHI,CHI,N,NA,NA,NA,xxx,0
49011153,49011241,CHI,CHI,N,NA,NA,NA,xxx,0
49011574,49011755,CHI,CHI,N,NA,NA,NA,xxx,0
49012417,49012494,CHI,CHI,N,NA,NA,NA,xxx,0
49012816,49013026,CHI,CHI,N,NA,NA,NA,xxx,0
49014723,49016608,FA1,FEM,NA,NA,NA,NA,xxx,8
49018964,49019416,FA1,FEM,NA,NA,NA,NA,xxx,1
49020705,49021705,CHI,CHI,N,NA,NA,NA,xxx,0
49022868,49023463,FA1,FEM,NA,NA,NA,NA,xxx,1
49025065,49025353,FA1,FEM,NA,NA,NA,NA,xxx,2
49025388,49025725,CHI,CHI,N,NA,NA,NA,xxx,0
49025988,49026826,FA1,FEM,NA,NA,NA,NA,xxx,7
49027127,49027289,CHI,CHI,N,NA,NA,NA,xxx,0
49027954,49029003,FA1,FEM,NA,NA,NA,NA,xxx,4
49030199,49030712,FA1,FEM,NA,NA,NA,NA,xxx,2
49031476,49032440,FA1,FEM,NA,NA,NA,NA,xxx,3
49037705,49038151,CHI,CHI,N,NA,NA,NA,xxx,0
49039352,49039677,CHI,CHI,N,NA,NA,NA,xxx,0
49044903,49045109,CHI,CHI,N,NA,NA,NA,xxx,0
49045661,49045832,CHI,CHI,N,NA,NA,NA,xxx,0
49046084,49047046,MA1,MAL,NA,NA,NA,NA,xxx,2
49048243,49049154,FA1,FEM,NA,NA,NA,NA,xxx,1
49055197,49055835,FA1,FEM,NA,NA,NA,NA,xxx,2
49057565,49057978,FA1,FEM,NA,NA,NA,NA,xxx,1
49058911,49059131,CHI,CHI,N,NA,NA,NA,xxx,0
49059886,49060139,CHI,CHI,N,NA,NA,NA,xxx,0
49061299,49061956,CHI,CHI,N,NA,NA,NA,xxx,0
49063597,49065548,FA1,FEM,NA,NA,NA,NA,xxx,4
49070259,49070455,CHI,CHI,N,NA,NA,NA,xxx,0
