segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5817432,5819257,MA1,MAL,NA,NA,NA,NA,xxx,4
5845603,5847118,MA1,MAL,NA,NA,NA,NA,xxx,7
5848149,5850025,FA1,FEM,NA,NA,NA,NA,xxx,7
5851149,5851602,MA1,MAL,NA,NA,NA,NA,xxx,1
5854809,5855082,MA1,MAL,NA,NA,NA,NA,xxx,1
5859907,5861366,OCHI,OCH,NA,NA,NA,NA,xxx,3
5861350,5861680,MA1,MAL,NA,NA,NA,NA,xxx,2
5861814,5863026,OCHI,OCH,NA,NA,NA,NA,xxx,4
5863613,5865118,OCHI,OCH,NA,NA,NA,NA,xxx,4
5866056,5866458,MA1,MAL,NA,NA,NA,NA,xxx,1
5866819,5869634,OCHI,OCH,NA,NA,NA,NA,xxx,5
5893727,5894356,MA1,MAL,NA,NA,NA,NA,xxx,4
5898587,5900087,OCHI,OCH,NA,NA,NA,NA,xxx,3
5904948,5906061,OCHI,OCH,NA,NA,NA,NA,xxx,3
5907644,5908747,MA1,MAL,NA,NA,NA,NA,xxx,7
5913819,5916361,MA1,MAL,NA,NA,NA,NA,xxx,11
5917144,5917628,MA1,MAL,NA,NA,NA,NA,xxx,1
5921665,5923036,MA1,MAL,NA,NA,NA,NA,xxx,3
5929216,5930654,FA1,FEM,NA,NA,NA,NA,xxx,3
5930726,5931762,CHI,CHI,N,NA,NA,NA,xxx,0
5931499,5932968,MA1,MAL,NA,NA,NA,NA,xxx,6
5933649,5933762,CHI,CHI,N,NA,NA,NA,xxx,0
5934110,5934543,CHI,CHI,N,NA,NA,NA,xxx,0
5934334,5936985,MA1,MAL,NA,NA,NA,NA,xxx,11
5935732,5936200,CHI,CHI,N,NA,NA,NA,xxx,0
