segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
41905622,41906213,FA1,FEM,NA,NA,NA,NA,xxx,1
41906798,41907832,CHI,CHI,N,NA,NA,NA,xxx,0
41907184,41907753,FA1,FEM,NA,NA,NA,NA,xxx,1
41908196,41908793,FA1,FEM,NA,NA,NA,NA,xxx,1
41909128,41909430,CHI,CHI,N,NA,NA,NA,xxx,0
41909600,41909933,FA1,FEM,NA,NA,NA,NA,xxx,1
41911445,41911734,CHI,CHI,N,NA,NA,NA,xxx,0
41911558,41912147,FA1,FEM,NA,NA,NA,NA,xxx,1
41913139,41913283,CHI,CHI,N,NA,NA,NA,xxx,0
41913193,41914356,FA1,FEM,NA,NA,NA,NA,xxx,2
41914582,41916123,CHI,CHI,N,NA,NA,NA,xxx,0
41915486,41916121,FA1,FEM,NA,NA,NA,NA,xxx,1
41916260,41917184,CHI,CHI,N,NA,NA,NA,xxx,0
41916300,41916660,FA1,FEM,NA,NA,NA,NA,xxx,1
41917438,41918071,FA1,FEM,NA,NA,NA,NA,xxx,3
41918617,41919445,FA1,FEM,NA,NA,NA,NA,xxx,1
41920171,41920654,FA1,FEM,NA,NA,NA,NA,xxx,1
41921434,41921778,FA1,FEM,NA,NA,NA,NA,xxx,1
41922758,41924145,FA1,FEM,NA,NA,NA,NA,xxx,1
41925032,41925793,FA1,FEM,NA,NA,NA,NA,xxx,2
41926625,41928225,FA1,FEM,NA,NA,NA,NA,xxx,1
41928526,41930417,OCHI,OCH,NA,NA,NA,NA,xxx,6
41931406,41933480,FA1,FEM,NA,NA,NA,NA,xxx,4
41934584,41935603,FA1,FEM,NA,NA,NA,NA,xxx,2
41936474,41936922,FA1,FEM,NA,NA,NA,NA,xxx,1
41938164,41938823,OCHI,OCH,NA,NA,NA,NA,xxx,2
41940089,41940852,OCHI,OCH,NA,NA,NA,NA,xxx,2
41941306,41941934,OCHI,OCH,NA,NA,NA,NA,xxx,2
41942596,41943367,OCHI,OCH,NA,NA,NA,NA,xxx,2
41945089,41945937,OCHI,OCH,NA,NA,NA,NA,xxx,2
41946859,41947818,OCHI,OCH,NA,NA,NA,NA,xxx,2
41948491,41949067,OCHI,OCH,NA,NA,NA,NA,xxx,2
41950704,41952286,OCHI,OCH,NA,NA,NA,NA,xxx,4
41952948,41953465,OCHI,OCH,NA,NA,NA,NA,xxx,2
41953921,41954591,OCHI,OCH,NA,NA,NA,NA,xxx,2
41955024,41955609,OCHI,OCH,NA,NA,NA,NA,xxx,2
41956467,41957126,OCHI,OCH,NA,NA,NA,NA,xxx,2
41958393,41958948,OCHI,OCH,NA,NA,NA,NA,xxx,2
41960184,41960752,CHI,CHI,N,NA,NA,NA,xxx,0
41960828,41961478,OCHI,OCH,NA,NA,NA,NA,xxx,2
41962108,41962671,OCHI,OCH,NA,NA,NA,NA,xxx,2
41963434,41964006,OCHI,OCH,NA,NA,NA,NA,xxx,2
41965801,41967393,OCHI,OCH,NA,NA,NA,NA,xxx,4
41967809,41969398,OCHI,OCH,NA,NA,NA,NA,xxx,3
41971536,41972293,OCHI,OCH,NA,NA,NA,NA,xxx,2
41973330,41973693,OCHI,OCH,NA,NA,NA,NA,xxx,2
41973997,41974653,OCHI,OCH,NA,NA,NA,NA,xxx,2
41974969,41975908,OCHI,OCH,NA,NA,NA,NA,xxx,2
41977047,41977632,OCHI,OCH,NA,NA,NA,NA,xxx,2
41978045,41978162,OCHI,OCH,NA,NA,NA,NA,xxx,1
41979308,41979871,OCHI,OCH,NA,NA,NA,NA,xxx,2
41985565,41986063,OCHI,OCH,NA,NA,NA,NA,xxx,1
41987460,41988223,OCHI,OCH,NA,NA,NA,NA,xxx,2
41988540,41990721,OCHI,OCH,NA,NA,NA,NA,xxx,6
41995413,41995997,OCHI,OCH,NA,NA,NA,NA,xxx,2
41998383,41998553,CHI,CHI,N,NA,NA,NA,xxx,0
41999313,41999547,CHI,CHI,N,NA,NA,NA,xxx,0
42000381,42000994,OCHI,OCH,NA,NA,NA,NA,xxx,3
42001365,42002100,OCHI,OCH,NA,NA,NA,NA,xxx,4
42003505,42005667,OCHI,OCH,NA,NA,NA,NA,xxx,4
42007022,42011797,OCHI,OCH,NA,NA,NA,NA,xxx,7
42012892,42013892,OCHI,OCH,NA,NA,NA,NA,xxx,2
42015457,42015804,OCHI,OCH,NA,NA,NA,NA,xxx,1
42017325,42018199,OCHI,OCH,NA,NA,NA,NA,xxx,2
42019897,42020203,OCHI,OCH,NA,NA,NA,NA,xxx,1
42020468,42021040,FA1,FEM,NA,NA,NA,NA,xxx,1
42021313,42022748,OCHI,OCH,NA,NA,NA,NA,xxx,2
42023199,42023549,FA1,FEM,NA,NA,NA,NA,xxx,1
