segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
36607129,36607531,MA1,MAL,NA,NA,NA,NA,xxx,1
36609773,36611237,MA1,MAL,NA,NA,NA,NA,xxx,4
36611536,36613628,MA1,MAL,NA,NA,NA,NA,xxx,4
36614582,36615262,MA1,MAL,NA,NA,NA,NA,xxx,2
36620701,36622263,MA1,MAL,NA,NA,NA,NA,xxx,4
36624592,36626113,MA1,MAL,NA,NA,NA,NA,xxx,7
36654830,36656069,MA1,MAL,NA,NA,NA,NA,xxx,5
36669237,36670357,MA1,MAL,NA,NA,NA,NA,xxx,5
36673351,36674669,MA1,MAL,NA,NA,NA,NA,xxx,3
36676869,36679127,MA1,MAL,NA,NA,NA,NA,xxx,7
36682115,36682823,MA1,MAL,NA,NA,NA,NA,xxx,1
36689176,36689552,CHI,CHI,N,NA,NA,NA,xxx,0
36693345,36694184,CHI,CHI,N,NA,NA,NA,xxx,0
36694599,36695958,MA1,MAL,NA,NA,NA,NA,xxx,4
36697360,36698562,MA1,MAL,NA,NA,NA,NA,xxx,2
36699750,36700287,MA1,MAL,NA,NA,NA,NA,xxx,1
