segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
14800371,14801289,FA1,FEM,NA,NA,NA,NA,xxx,3
14805551,14806350,FA1,FEM,NA,NA,NA,NA,xxx,1
14831593,14832376,FA1,FEM,NA,NA,NA,NA,xxx,1
14845469,14846474,FA1,FEM,NA,NA,NA,NA,xxx,3
14848675,14849066,CHI,CHI,N,NA,NA,NA,xxx,0
14849311,14849744,FA1,FEM,NA,NA,NA,NA,xxx,1
14855180,14857608,MA1,MAL,NA,NA,NA,NA,xxx,7
14861958,14863195,MA1,MAL,NA,NA,NA,NA,xxx,3
14865850,14867026,MA1,MAL,NA,NA,NA,NA,xxx,5
14867917,14868386,MA1,MAL,NA,NA,NA,NA,xxx,2
14868876,14869124,MA1,MAL,NA,NA,NA,NA,xxx,1
14872036,14873582,MA1,MAL,NA,NA,NA,NA,xxx,3
14872912,14873700,FA1,FEM,NA,NA,NA,NA,xxx,3
14874180,14874618,FA1,FEM,NA,NA,NA,NA,xxx,2
14874747,14876484,MA1,MAL,NA,NA,NA,NA,xxx,7
14876664,14877927,FA1,FEM,NA,NA,NA,NA,xxx,3
14878056,14881087,MA1,MAL,NA,NA,NA,NA,xxx,9
14882588,14883763,FA1,FEM,NA,NA,NA,NA,xxx,4
14883906,14884937,FA1,FEM,NA,NA,NA,NA,xxx,3
14886840,14888566,FA1,FEM,NA,NA,NA,NA,xxx,3
14889010,14889628,MA1,MAL,NA,NA,NA,NA,xxx,2
14890768,14891330,MA1,MAL,NA,NA,NA,NA,xxx,1
14895876,14897562,MA1,MAL,NA,NA,NA,NA,xxx,5
14898494,14899159,MA1,MAL,NA,NA,NA,NA,xxx,1
14899958,14901138,MA1,MAL,NA,NA,NA,NA,xxx,3
14901407,14905000,MA1,MAL,NA,NA,NA,NA,xxx,9
