segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
39797721,39797933,CHI,CHI,N,NA,NA,NA,xxx,0
39798252,39798448,CHI,CHI,N,NA,NA,NA,xxx,0
39807041,39808041,CHI,CHI,N,NA,NA,NA,xxx,0
39821881,39822308,CHI,CHI,N,NA,NA,NA,xxx,0
39830257,39831721,FA1,FEM,NA,NA,NA,NA,xxx,5
39832742,39833340,FA1,FEM,NA,NA,NA,NA,xxx,2
39835170,39836948,FA1,FEM,NA,NA,NA,NA,xxx,6
39836964,39837294,CHI,CHI,N,NA,NA,NA,xxx,0
39837477,39837931,CHI,CHI,N,NA,NA,NA,xxx,0
39839046,39840680,FA1,FEM,NA,NA,NA,NA,xxx,5
39841170,39841490,MA1,MAL,NA,NA,NA,NA,xxx,1
39841762,39842628,FA1,FEM,NA,NA,NA,NA,xxx,4
39842958,39843773,FA1,FEM,NA,NA,NA,NA,xxx,3
39844515,39844855,CHI,CHI,N,NA,NA,NA,xxx,0
39844987,39845584,FA1,FEM,NA,NA,NA,NA,xxx,1
39846469,39847175,FA1,FEM,NA,NA,NA,NA,xxx,2
39848232,39848608,FA1,FEM,NA,NA,NA,NA,xxx,1
39848845,39850113,FA1,FEM,NA,NA,NA,NA,xxx,5
39852865,39853695,FA1,FEM,NA,NA,NA,NA,xxx,1
39854871,39856623,FA1,FEM,NA,NA,NA,NA,xxx,5
39864092,39864422,CHI,CHI,N,NA,NA,NA,xxx,0
39864994,39866340,FA1,FEM,NA,NA,NA,NA,xxx,6
39867917,39868329,FA1,FEM,NA,NA,NA,NA,xxx,3
39868727,39869216,FA1,FEM,NA,NA,NA,NA,xxx,2
39869901,39870144,FA1,FEM,NA,NA,NA,NA,xxx,1
39875345,39876437,FA1,FEM,NA,NA,NA,NA,xxx,5
39876711,39877015,FA1,FEM,NA,NA,NA,NA,xxx,1
39880329,39881066,FA1,FEM,NA,NA,NA,NA,xxx,2
39895159,39895551,FA1,FEM,NA,NA,NA,NA,xxx,1
39896562,39897845,FA1,FEM,NA,NA,NA,NA,xxx,4
