segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
4814510,4815752,FA1,FEM,NA,NA,NA,NA,xxx,5
4816432,4817835,FA1,FEM,NA,NA,NA,NA,xxx,7
4830394,4830539,FA1,FEM,NA,NA,NA,NA,xxx,1
4838581,4839057,FA1,FEM,NA,NA,NA,NA,xxx,4
4839389,4839844,FA1,FEM,NA,NA,NA,NA,xxx,1
4840210,4841345,FA1,FEM,NA,NA,NA,NA,xxx,4
4841866,4843553,FA1,FEM,NA,NA,NA,NA,xxx,6
4843937,4845443,FA1,FEM,NA,NA,NA,NA,xxx,5
4846851,4846980,CHI,CHI,N,NA,NA,NA,xxx,0
4847355,4848273,FA1,FEM,NA,NA,NA,NA,xxx,4
4848931,4850361,FA1,FEM,NA,NA,NA,NA,xxx,6
4851912,4854614,FA1,FEM,NA,NA,NA,NA,xxx,11
4853890,4854153,CHI,CHI,N,NA,NA,NA,xxx,0
4855539,4857007,FA1,FEM,NA,NA,NA,NA,xxx,5
4856679,4858068,CHI,CHI,N,NA,NA,NA,xxx,0
4858444,4859167,FA1,FEM,NA,NA,NA,NA,xxx,2
4859769,4860596,CHI,CHI,C,0,NA,NA,xxx,0
4861290,4862210,FA1,FEM,NA,NA,NA,NA,xxx,2
4862588,4863301,CHI,CHI,N,NA,NA,NA,xxx,0
4863767,4864597,FA1,FEM,NA,NA,NA,NA,xxx,2
4865823,4866291,FA1,FEM,NA,NA,NA,NA,xxx,1
4866285,4866816,CHI,CHI,C,0,NA,NA,xxx,0
4868271,4868490,CHI,CHI,N,NA,NA,NA,xxx,0
4869539,4869621,CHI,CHI,N,NA,NA,NA,xxx,0
4869935,4871237,FA1,FEM,NA,NA,NA,NA,xxx,5
4874306,4875062,FA1,FEM,NA,NA,NA,NA,xxx,2
4876830,4878337,FA1,FEM,NA,NA,NA,NA,xxx,2
4878917,4879942,FA1,FEM,NA,NA,NA,NA,xxx,4
4881926,4885504,CHI,CHI,N,NA,NA,NA,xxx,0
4884805,4886449,FA1,FEM,NA,NA,NA,NA,xxx,5
4887424,4891457,FA1,FEM,NA,NA,NA,NA,xxx,8
4892679,4893707,FA1,FEM,NA,NA,NA,NA,xxx,4
4895651,4895739,CHI,CHI,N,NA,NA,NA,xxx,0
4896668,4897301,FA1,FEM,NA,NA,NA,NA,xxx,4
4897583,4897945,CHI,CHI,N,NA,NA,NA,xxx,0
4898904,4899531,FA1,FEM,NA,NA,NA,NA,xxx,3
4900463,4900641,CHI,CHI,N,NA,NA,NA,xxx,0
4901610,4903525,CHI,CHI,N,NA,NA,NA,xxx,0
4904033,4905090,FA1,FEM,NA,NA,NA,NA,xxx,4
4906304,4907671,FA1,FEM,NA,NA,NA,NA,xxx,4
4908303,4909783,FA1,FEM,NA,NA,NA,NA,xxx,3
4912868,4912994,FA1,FEM,NA,NA,NA,NA,xxx,1
4914640,4915994,FA1,FEM,NA,NA,NA,NA,xxx,8
4918063,4919531,FA1,FEM,NA,NA,NA,NA,xxx,3
4921717,4922602,CHI,CHI,N,NA,NA,NA,xxx,0
4923005,4924344,FA1,FEM,NA,NA,NA,NA,xxx,4
4925567,4928882,CHI,CHI,N,NA,NA,NA,xxx,0
4929750,4930534,CHI,CHI,N,NA,NA,NA,xxx,0
