segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
3480175,3481773,CHI,CHI,N,NA,NA,NA,xxx,0
3482783,3483582,CHI,CHI,N,NA,NA,NA,xxx,0
3484239,3484919,CHI,CHI,N,NA,NA,NA,xxx,0
3490159,3491793,CHI,CHI,N,NA,NA,NA,xxx,0
3492213,3492414,CHI,CHI,N,NA,NA,NA,xxx,0
3494474,3495334,CHI,CHI,N,NA,NA,NA,xxx,0
3496025,3496473,CHI,CHI,N,NA,NA,NA,xxx,0
3496852,3497558,CHI,CHI,N,NA,NA,NA,xxx,0
3498030,3498916,CHI,CHI,N,NA,NA,NA,xxx,0
3499540,3500102,CHI,CHI,N,NA,NA,NA,xxx,0
3505288,3505891,CHI,CHI,N,NA,NA,NA,xxx,0
3507164,3508020,CHI,CHI,C,0,NA,NA,xxx,0
3508520,3508762,CHI,CHI,N,NA,NA,NA,xxx,0
3508981,3509316,CHI,CHI,N,NA,NA,NA,xxx,0
3513169,3513906,CHI,CHI,N,NA,NA,NA,xxx,0
3514424,3515187,CHI,CHI,N,NA,NA,NA,xxx,0
3516432,3516592,CHI,CHI,N,NA,NA,NA,xxx,0
3518402,3521077,CHI,CHI,N,NA,NA,NA,xxx,0
3524304,3524531,CHI,CHI,N,NA,NA,NA,xxx,0
3525128,3525649,CHI,CHI,N,NA,NA,NA,xxx,0
3526110,3527115,CHI,CHI,C,0,NA,NA,xxx,0
3547283,3548747,CHI,CHI,C,0,NA,NA,xxx,0
3556597,3557329,CHI,CHI,C,0,NA,NA,xxx,0
3559710,3562118,CHI,CHI,N,NA,NA,NA,xxx,0
3570860,3572061,CHI,CHI,N,NA,NA,NA,xxx,0
3575531,3576082,MA1,MAL,NA,NA,NA,NA,xxx,4
3577231,3578159,MA1,MAL,NA,NA,NA,NA,xxx,4
3580267,3581046,MA1,MAL,NA,NA,NA,NA,xxx,2
3589417,3590391,CHI,CHI,N,NA,NA,NA,xxx,0
3590280,3591054,MA1,MAL,NA,NA,NA,NA,xxx,2
