segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
9391283,9391535,CHI,CHI,N,NA,NA,NA,xxx,0
9399819,9399981,CHI,CHI,C,0,NA,NA,xxx,0
9423070,9423581,CHI,CHI,C,0,NA,NA,xxx,0
9424101,9424604,CHI,CHI,C,0,NA,NA,xxx,0
9448836,9449077,CHI,CHI,N,NA,NA,NA,xxx,0
9456256,9456477,CHI,CHI,N,NA,NA,NA,xxx,0
9457919,9458130,CHI,CHI,N,NA,NA,NA,xxx,0
9459519,9459730,CHI,CHI,C,0,NA,NA,xxx,0
9460331,9460524,CHI,CHI,C,0,NA,NA,xxx,0
9461226,9461443,CHI,CHI,C,0,NA,NA,xxx,0
9461976,9462362,CHI,CHI,C,0,NA,NA,xxx,0
9481242,9481530,CHI,CHI,C,0,NA,NA,xxx,0
9482190,9482342,CHI,CHI,N,NA,NA,NA,xxx,0
9502832,9503051,CHI,CHI,C,0,NA,NA,xxx,0
