segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
6621745,6622011,CHI,CHI,N,NA,NA,NA,xxx,0
6622540,6622886,CHI,CHI,N,NA,NA,NA,xxx,0
6623329,6623638,CHI,CHI,N,NA,NA,NA,xxx,0
6624189,6624723,CHI,CHI,N,NA,NA,NA,xxx,0
6625397,6625547,CHI,CHI,C,0,NA,NA,xxx,0
6625782,6626108,CHI,CHI,C,0,NA,NA,xxx,0
6626213,6627305,CHI,CHI,C,0,NA,NA,xxx,0
6628869,6631089,CHI,CHI,C,0,NA,NA,xxx,0
6631243,6632371,CHI,CHI,C,0,NA,NA,xxx,0
6632544,6635080,MA1,MAL,NA,NA,NA,NA,xxx,4
6635296,6637022,MA1,MAL,NA,NA,NA,NA,xxx,4
6638628,6641066,CHI,CHI,C,W,NA,NA,xxx,0
6641602,6642521,CHI,CHI,C,0,NA,NA,xxx,0
6642748,6644296,MA1,MAL,NA,NA,NA,NA,xxx,3
6644587,6646014,MA1,MAL,NA,NA,NA,NA,xxx,3
6646299,6646818,MA1,MAL,NA,NA,NA,NA,xxx,1
6647169,6647947,CHI,CHI,C,W,NA,NA,xxx,0
6647891,6648597,MA1,MAL,NA,NA,NA,NA,xxx,5
6649152,6649544,CHI,CHI,C,W,NA,NA,xxx,0
6650080,6650432,CHI,CHI,C,0,NA,NA,xxx,0
6650636,6651570,CHI,CHI,C,0,NA,NA,xxx,0
6651864,6653602,CHI,CHI,C,0,NA,NA,xxx,0
6653665,6654446,CHI,CHI,C,0,NA,NA,xxx,0
6654532,6655123,MA1,MAL,NA,NA,NA,NA,xxx,3
6655830,6656438,CHI,CHI,C,0,NA,NA,xxx,0
6656839,6657185,MA1,MAL,NA,NA,NA,NA,xxx,1
6657873,6658910,MA1,MAL,NA,NA,NA,NA,xxx,5
6662555,6663947,CHI,CHI,N,NA,NA,NA,xxx,0
6667322,6668492,CHI,CHI,C,0,NA,NA,xxx,0
6668696,6669349,MA1,MAL,NA,NA,NA,NA,xxx,2
6669348,6670903,CHI,CHI,C,0,NA,NA,xxx,0
6670903,6671128,CHI,CHI,N,NA,NA,NA,xxx,0
6671121,6671544,MA1,MAL,NA,NA,NA,NA,xxx,1
6673455,6674153,CHI,CHI,N,NA,NA,NA,xxx,0
6674045,6674829,MA1,MAL,NA,NA,NA,NA,xxx,2
6678245,6678824,CHI,CHI,C,0,NA,NA,xxx,0
6680236,6680602,CHI,CHI,N,NA,NA,NA,xxx,0
6701187,6701651,CHI,CHI,C,0,NA,NA,xxx,0
6702469,6703769,CHI,CHI,C,0,NA,NA,xxx,0
6708556,6708853,CHI,CHI,C,0,NA,NA,xxx,0
6709052,6710231,CHI,CHI,C,0,NA,NA,xxx,0
6710412,6711104,CHI,CHI,C,0,NA,NA,xxx,0
6715847,6717242,CHI,CHI,C,0,NA,NA,xxx,0
6717377,6718867,CHI,CHI,C,0,NA,NA,xxx,0
6723986,6726112,CHI,CHI,C,0,NA,NA,xxx,0
6726806,6727002,CHI,CHI,N,NA,NA,NA,xxx,0
6727595,6728713,CHI,CHI,C,W,NA,NA,xxx,0
6729354,6730097,CHI,CHI,N,NA,NA,NA,xxx,0
6732732,6735815,CHI,CHI,C,0,NA,NA,xxx,0
6736120,6738143,CHI,CHI,C,0,NA,NA,xxx,0
