segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
5910577,5911108,OCHI,OCH,NA,NA,NA,NA,xxx,2
5912427,5913938,OCHI,OCH,NA,NA,NA,NA,xxx,4
5914701,5915031,FA1,FEM,NA,NA,NA,NA,xxx,2
5918468,5919056,OCHI,OCH,NA,NA,NA,NA,xxx,1
5919144,5919649,FA1,FEM,NA,NA,NA,NA,xxx,2
5923248,5923605,CHI,CHI,C,0,NA,NA,xxx,0
5927204,5927691,CHI,CHI,C,0,NA,NA,xxx,0
5928241,5928851,FA1,FEM,NA,NA,NA,NA,xxx,1
5929139,5930525,FA1,FEM,NA,NA,NA,NA,xxx,5
5933223,5933707,CHI,CHI,C,0,NA,NA,xxx,0
5933808,5934760,FA1,FEM,NA,NA,NA,NA,xxx,5
5934755,5935194,CHI,CHI,C,0,NA,NA,xxx,0
5935993,5937000,FA1,FEM,NA,NA,NA,NA,xxx,7
