segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
49872290,49872783,CHI,CHI,N,NA,NA,NA,xxx,0
49876399,49877182,CHI,CHI,N,NA,NA,NA,xxx,0
49886698,49887273,FA1,FEM,NA,NA,NA,NA,xxx,4
49888282,49889739,FA1,FEM,NA,NA,NA,NA,xxx,8
49890509,49891850,OCHI,OCH,NA,NA,NA,NA,xxx,2
49892178,49893659,OCHI,OCH,NA,NA,NA,NA,xxx,2
49894852,49896102,OCHI,OCH,NA,NA,NA,NA,xxx,4
49896116,49897854,CHI,CHI,C,0,NA,NA,xxx,0
49897751,49900230,FA1,FEM,NA,NA,NA,NA,xxx,11
49900804,49901366,FA1,FEM,NA,NA,NA,NA,xxx,4
49901850,49902931,FA1,FEM,NA,NA,NA,NA,xxx,5
49903426,49904605,FA1,FEM,NA,NA,NA,NA,xxx,2
49903438,49904585,CHI,CHI,N,NA,NA,NA,xxx,0
49905538,49905745,OCHI,OCH,NA,NA,NA,NA,xxx,1
49906651,49906945,OCHI,OCH,NA,NA,NA,NA,xxx,1
49908325,49910063,OCHI,OCH,NA,NA,NA,NA,xxx,5
49910847,49911755,OCHI,OCH,NA,NA,NA,NA,xxx,2
49914077,49914907,OCHI,OCH,NA,NA,NA,NA,xxx,1
49918473,49920565,OCHI,OCH,NA,NA,NA,NA,xxx,3
49923010,49923321,CHI,CHI,C,0,NA,NA,xxx,0
49924000,49924955,OCHI,OCH,NA,NA,NA,NA,xxx,4
49925679,49926314,OCHI,OCH,NA,NA,NA,NA,xxx,2
49927154,49928398,OCHI,OCH,NA,NA,NA,NA,xxx,3
49929607,49929906,OCHI,OCH,NA,NA,NA,NA,xxx,1
49930548,49931177,FA1,FEM,NA,NA,NA,NA,xxx,2
49937911,49938245,CHI,CHI,C,0,NA,NA,xxx,0
49939751,49940024,CHI,CHI,N,NA,NA,NA,xxx,0
49941306,49941792,CHI,CHI,N,NA,NA,NA,xxx,0
49943079,49943297,CHI,CHI,C,0,NA,NA,xxx,0
49945961,49946176,CHI,CHI,N,NA,NA,NA,xxx,0
49951188,49953997,OCHI,OCH,NA,NA,NA,NA,xxx,1
49955157,49955841,FA1,FEM,NA,NA,NA,NA,xxx,1
49962052,49962723,FA1,FEM,NA,NA,NA,NA,xxx,2
49963343,49965659,FA1,FEM,NA,NA,NA,NA,xxx,10
49965861,49966922,OCHI,OCH,NA,NA,NA,NA,xxx,3
49966944,49968088,CHI,CHI,N,NA,NA,NA,xxx,0
49968310,49969767,FA1,FEM,NA,NA,NA,NA,xxx,7
49968734,49969410,CHI,CHI,N,NA,NA,NA,xxx,0
49970429,49971975,FA1,FEM,NA,NA,NA,NA,xxx,9
49971473,49972260,CHI,CHI,N,NA,NA,NA,xxx,0
49974255,49974881,CHI,CHI,C,0,NA,NA,xxx,0
49976620,49976970,CHI,CHI,N,NA,NA,NA,xxx,0
49977686,49977987,CHI,CHI,N,NA,NA,NA,xxx,0
