segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
12389020,12391845,FA1,FEM,NA,NA,NA,NA,xxx,8
12392969,12394036,CHI,CHI,C,0,NA,NA,xxx,0
12396417,12396886,FA1,FEM,NA,NA,NA,NA,xxx,2
12396897,12398412,CHI,CHI,N,NA,NA,NA,xxx,0
12400293,12400788,FA1,FEM,NA,NA,NA,NA,xxx,2
12401200,12402731,FA1,FEM,NA,NA,NA,NA,xxx,7
12402752,12403051,CHI,CHI,N,NA,NA,NA,xxx,0
12403206,12404186,FA1,FEM,NA,NA,NA,NA,xxx,3
12415742,12416216,CHI,CHI,C,0,NA,NA,xxx,0
12417788,12418984,CHI,CHI,N,NA,NA,NA,xxx,0
12444969,12445639,CHI,CHI,N,NA,NA,NA,xxx,0
12456056,12456690,CHI,CHI,C,0,NA,NA,xxx,0
12457458,12457731,CHI,CHI,N,NA,NA,NA,xxx,0
12460067,12461685,CHI,CHI,N,NA,NA,NA,xxx,0
12465994,12469953,CHI,CHI,N,NA,NA,NA,xxx,0
12472473,12475953,CHI,CHI,N,NA,NA,NA,xxx,0
12477263,12478294,CHI,CHI,N,NA,NA,NA,xxx,0
12479768,12481191,CHI,CHI,N,NA,NA,NA,xxx,0
12483278,12485231,CHI,CHI,N,NA,NA,NA,xxx,0
12489819,12490459,CHI,CHI,N,NA,NA,NA,xxx,0
12492056,12493200,CHI,CHI,N,NA,NA,NA,xxx,0
12496036,12496897,CHI,CHI,N,NA,NA,NA,xxx,0
12498448,12501670,CHI,CHI,N,NA,NA,NA,xxx,0
12505088,12505469,CHI,CHI,N,NA,NA,NA,xxx,0
12506927,12507195,CHI,CHI,N,NA,NA,NA,xxx,0
12508749,12509000,CHI,CHI,N,NA,NA,NA,xxx,0
