segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
6838505,6839231,FA1,FEM,NA,NA,NA,NA,xxx,4
6846190,6846442,FA1,FEM,NA,NA,NA,NA,xxx,1
6848983,6849792,FA1,FEM,NA,NA,NA,NA,xxx,2
6850429,6850751,FA1,FEM,NA,NA,NA,NA,xxx,1
6860422,6860906,CHI,CHI,N,NA,NA,NA,xxx,0
6864176,6864318,CHI,CHI,N,NA,NA,NA,xxx,0
6865024,6865996,FA1,FEM,NA,NA,NA,NA,xxx,3
6866463,6866982,CHI,CHI,N,NA,NA,NA,xxx,0
6869269,6869885,CHI,CHI,N,NA,NA,NA,xxx,0
6870657,6872155,FA1,FEM,NA,NA,NA,NA,xxx,3
6873837,6874564,CHI,CHI,N,NA,NA,NA,xxx,0
6875084,6875319,CHI,CHI,C,0,NA,NA,xxx,0
6886352,6887269,CHI,CHI,C,0,NA,NA,xxx,0
6888654,6890024,CHI,CHI,C,0,NA,NA,xxx,0
6901605,6901819,CHI,CHI,C,0,NA,NA,xxx,0
6902648,6903101,CHI,CHI,N,NA,NA,NA,xxx,0
6906740,6906909,CHI,CHI,N,NA,NA,NA,xxx,0
6907511,6907957,CHI,CHI,C,0,NA,NA,xxx,0
6909311,6910124,CHI,CHI,N,NA,NA,NA,xxx,0
6910616,6911301,FA1,FEM,NA,NA,NA,NA,xxx,1
6925470,6925885,CHI,CHI,C,0,NA,NA,xxx,0
6926492,6926717,CHI,CHI,N,NA,NA,NA,xxx,0
6929169,6929601,CHI,CHI,N,NA,NA,NA,xxx,0
6947069,6947930,CHI,CHI,N,NA,NA,NA,xxx,0
6949031,6949352,CHI,CHI,N,NA,NA,NA,xxx,0
