segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
7307860,7308855,CHI,CHI,N,NA,NA,NA,xxx,0
7309278,7311608,OCHI,OCH,NA,NA,NA,NA,xxx,5
7311943,7313237,FA1,FEM,NA,NA,NA,NA,xxx,6
7313639,7314072,OCHI,OCH,NA,NA,NA,NA,xxx,1
7314092,7316200,FA1,FEM,NA,NA,NA,NA,xxx,10
7322778,7323263,CHI,CHI,N,NA,NA,NA,xxx,0
7323260,7324956,OCHI,OCH,NA,NA,NA,NA,xxx,5
7326133,7328582,OCHI,OCH,NA,NA,NA,NA,xxx,6
7329428,7330820,OCHI,OCH,NA,NA,NA,NA,xxx,5
7332407,7333706,OCHI,OCH,NA,NA,NA,NA,xxx,4
7333901,7336010,FA1,FEM,NA,NA,NA,NA,xxx,5
7336062,7338206,CHI,CHI,C,0,NA,NA,xxx,0
7336317,7337616,FA1,FEM,NA,NA,NA,NA,xxx,1
7339108,7339938,CHI,CHI,N,NA,NA,NA,xxx,0
7340696,7341046,OCHI,OCH,NA,NA,NA,NA,xxx,1
7341896,7343886,OCHI,OCH,NA,NA,NA,NA,xxx,1
7343933,7344752,FA1,FEM,NA,NA,NA,NA,xxx,3
7345613,7347360,OCHI,OCH,NA,NA,NA,NA,xxx,2
7347814,7348490,FA1,FEM,NA,NA,NA,NA,xxx,4
7353531,7354778,OCHI,OCH,NA,NA,NA,NA,xxx,1
7361314,7361603,CHI,CHI,N,NA,NA,NA,xxx,0
7363474,7365479,FA1,FEM,NA,NA,NA,NA,xxx,5
7366061,7368015,FA1,FEM,NA,NA,NA,NA,xxx,8
7370020,7370788,FA1,FEM,NA,NA,NA,NA,xxx,4
7371891,7373386,OCHI,OCH,NA,NA,NA,NA,xxx,2
7374995,7376206,OCHI,OCH,NA,NA,NA,NA,xxx,2
7377593,7378758,FA1,FEM,NA,NA,NA,NA,xxx,6
7380484,7381087,FA1,FEM,NA,NA,NA,NA,xxx,2
7398989,7400175,FA1,FEM,NA,NA,NA,NA,xxx,3
7401432,7401819,OCHI,OCH,NA,NA,NA,NA,xxx,1
7402716,7406582,OCHI,OCH,NA,NA,NA,NA,xxx,1
