segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
2202649,2203201,CHI,CHI,N,NA,NA,NA,xxx,0
2206345,2206819,CHI,CHI,N,NA,NA,NA,xxx,0
2208904,2209595,CHI,CHI,N,NA,NA,NA,xxx,0
2213561,2213700,CHI,CHI,N,NA,NA,NA,xxx,0
2216071,2216246,CHI,CHI,N,NA,NA,NA,xxx,0
2222649,2223443,CHI,CHI,N,NA,NA,NA,xxx,0
2223976,2225131,CHI,CHI,N,NA,NA,NA,xxx,0
2226071,2227040,CHI,CHI,N,NA,NA,NA,xxx,0
2230263,2233314,CHI,CHI,N,NA,NA,NA,xxx,0
2251201,2256371,OCHI,OCH,NA,NA,NA,NA,xxx,6
2258149,2260401,OCHI,OCH,NA,NA,NA,NA,xxx,5
