segment_onset,segment_offset,speaker_id,speaker_type,vcm_type,lex_type,mwu_type,addressee,transcription,words
9384000,9384510,CHI,CHI,N,NA,NA,NA,xxx,0
9384056,9385763,FA1,FEM,NA,NA,NA,NA,xxx,5
9386381,9387922,FA1,FEM,NA,NA,NA,NA,xxx,4
9388134,9389654,FA1,FEM,NA,NA,NA,NA,xxx,4
9390752,9393298,FA1,FEM,NA,NA,NA,NA,xxx,6
9392201,9392453,CHI,CHI,N,NA,NA,NA,xxx,0
9392843,9393054,CHI,CHI,N,NA,NA,NA,xxx,0
9393345,9395046,CHI,CHI,N,NA,NA,NA,xxx,0
9395062,9397773,FA1,FEM,NA,NA,NA,NA,xxx,7
9395430,9395605,CHI,CHI,N,NA,NA,NA,xxx,0
9396552,9396681,CHI,CHI,N,NA,NA,NA,xxx,0
9397029,9397389,CHI,CHI,N,NA,NA,NA,xxx,0
9397518,9397710,CHI,CHI,N,NA,NA,NA,xxx,0
9398065,9398941,FA1,FEM,NA,NA,NA,NA,xxx,6
9399541,9400360,FA1,FEM,NA,NA,NA,NA,xxx,4
9400936,9401995,FA1,FEM,NA,NA,NA,NA,xxx,4
9402337,9402570,CHI,CHI,N,NA,NA,NA,xxx,0
9402649,9402683,CHI,CHI,N,NA,NA,NA,xxx,0
9404189,9404774,CHI,CHI,N,NA,NA,NA,xxx,0
9405673,9406139,CHI,CHI,N,NA,NA,NA,xxx,0
9406548,9406978,CHI,CHI,N,NA,NA,NA,xxx,0
9407365,9407722,CHI,CHI,N,NA,NA,NA,xxx,0
9408052,9408361,CHI,CHI,N,NA,NA,NA,xxx,0
9408714,9408955,CHI,CHI,N,NA,NA,NA,xxx,0
9409360,9409632,CHI,CHI,N,NA,NA,NA,xxx,0
9409698,9410485,FA1,FEM,NA,NA,NA,NA,xxx,4
9409808,9410183,CHI,CHI,N,NA,NA,NA,xxx,0
9410516,9410816,CHI,CHI,N,NA,NA,NA,xxx,0
9410826,9411108,CHI,CHI,N,NA,NA,NA,xxx,0
9411412,9412485,FA1,FEM,NA,NA,NA,NA,xxx,4
9411468,9412225,CHI,CHI,N,NA,NA,NA,xxx,0
9412494,9412644,CHI,CHI,N,NA,NA,NA,xxx,0
9412683,9414349,FA1,FEM,NA,NA,NA,NA,xxx,3
9412826,9413173,CHI,CHI,N,NA,NA,NA,xxx,0
9413247,9413547,CHI,CHI,N,NA,NA,NA,xxx,0
9413639,9413994,CHI,CHI,N,NA,NA,NA,xxx,0
9414446,9414683,CHI,CHI,N,NA,NA,NA,xxx,0
9415131,9415815,FA1,FEM,NA,NA,NA,NA,xxx,1
9416404,9416945,FA1,FEM,NA,NA,NA,NA,xxx,2
9417068,9417283,CHI,CHI,N,NA,NA,NA,xxx,0
9418086,9418296,FA1,FEM,NA,NA,NA,NA,xxx,1
9418880,9419561,FA1,FEM,NA,NA,NA,NA,xxx,3
9420120,9421006,FA1,FEM,NA,NA,NA,NA,xxx,5
9421759,9422873,FA1,FEM,NA,NA,NA,NA,xxx,6
9422873,9423304,CHI,CHI,N,NA,NA,NA,xxx,0
9423651,9424125,FA1,FEM,NA,NA,NA,NA,xxx,1
9424643,9425425,FA1,FEM,NA,NA,NA,NA,xxx,3
9425759,9425873,FA1,FEM,NA,NA,NA,NA,xxx,1
9426360,9427606,FA1,FEM,NA,NA,NA,NA,xxx,6
9430322,9430501,CHI,CHI,N,NA,NA,NA,xxx,0
9431354,9433101,FA1,FEM,NA,NA,NA,NA,xxx,4
9431668,9431821,CHI,CHI,N,NA,NA,NA,xxx,0
9432301,9432683,CHI,CHI,N,NA,NA,NA,xxx,0
9433212,9433405,CHI,CHI,N,NA,NA,NA,xxx,0
9433622,9433791,FA1,FEM,NA,NA,NA,NA,xxx,1
9434803,9436163,FA1,FEM,NA,NA,NA,NA,xxx,6
9437609,9438966,OCHI,OCH,NA,NA,NA,NA,xxx,1
9439516,9441135,OCHI,OCH,NA,NA,NA,NA,xxx,5
9441495,9443215,OCHI,OCH,NA,NA,NA,NA,xxx,6
9443738,9445742,OCHI,OCH,NA,NA,NA,NA,xxx,5
9445664,9448465,FA1,FEM,NA,NA,NA,NA,xxx,16
9448520,9449643,OCHI,OCH,NA,NA,NA,NA,xxx,1
9450479,9451033,MA1,MAL,NA,NA,NA,NA,xxx,4
9451748,9452560,FA1,FEM,NA,NA,NA,NA,xxx,2
9452602,9453359,MA1,MAL,NA,NA,NA,NA,xxx,2
9453689,9454695,FA1,FEM,NA,NA,NA,NA,xxx,4
9455101,9455830,MA1,MAL,NA,NA,NA,NA,xxx,4
9455873,9456113,FA1,FEM,NA,NA,NA,NA,xxx,1
9457464,9458954,FA1,FEM,NA,NA,NA,NA,xxx,6
9458987,9460925,FA1,FEM,NA,NA,NA,NA,xxx,4
9462021,9463169,FA1,FEM,NA,NA,NA,NA,xxx,3
9463310,9464673,FA1,FEM,NA,NA,NA,NA,xxx,2
9464876,9465643,FA1,FEM,NA,NA,NA,NA,xxx,1
9466249,9467206,FA1,FEM,NA,NA,NA,NA,xxx,2
9467948,9468806,FA1,FEM,NA,NA,NA,NA,xxx,1
9469092,9470861,FA1,FEM,NA,NA,NA,NA,xxx,7
9471082,9471492,FA1,FEM,NA,NA,NA,NA,xxx,1
9471791,9473025,FA1,FEM,NA,NA,NA,NA,xxx,3
9474159,9475781,OCHI,OCH,NA,NA,NA,NA,xxx,3
